business_id,date,stars,croissant,cake,cupcakes,cupcake,sandwich,wine,bread,toast,chocolate,salad,cheese,brunch,eggs,egg,chicken,donut,donuts,pastries,pastry,benedict,bacon,sandwiches,avocado,sourdough,cookie,fruit,croissants,salmon,butter,macarons,cream,burrito,turkey,strawberry,lobster,almond,caramel,blackberry,burger,blueberry,muffin,gourmet,sausage,cinnamon,grilled,raspberry,bagels,tomatoes,macaron,pasta,desserts,Steak,omelette,apple,soup,potatoes,brioche,danish,pie,biscuit,scones,tuna,brownie,tart
0RxU5OglQyPVtLKC1LPgsA,2019-05-11 19:35:06,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2263,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-01-12 00:41:52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2010-04-30 05:37:36,4,,0.4404,0.4404,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-03-17 16:27:12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2018-12-12 16:11:58,5,0.5719,,,,0.5719,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-02-11 18:15:55,3,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2016-02-09 21:52:03,3,,-0.1372,,,0.7003,,,,,,-0.061299999999999986,,,,,,,,,,,,,,,,,,,,-0.010299999999999976,,0.7003,,,,,,,,,,,,,,,,,,,,,,0.2446,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2014-09-23 00:41:52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u9oG6CVhS9dJR5ZHS5q23A,2015-09-23 04:35:27,5,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-03-11 23:56:37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2018-01-05 20:40:06,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7341,,0.06434999999999999,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2012-01-27 18:05:57,2,,0.3797333333333333,0.48355,0.3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182,,,,,,,,,,,,,,,,,,,,
u9oG6CVhS9dJR5ZHS5q23A,2018-01-18 17:34:18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2012-02-21 23:09:45,5,,0.5492999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-04-29 04:30:11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-04-07 18:46:28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2011-05-09 00:48:45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2018-11-25 23:48:59,2,,,,,0.8271,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2011-04-12 22:31:10,4,,0.6098,0.4927,0.4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2010-02-23 17:05:24,5,,,,,,,,,,,,0.4019,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2014-09-02 05:10:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2012-05-21 03:42:18,5,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,0.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2017-07-24 18:44:29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u9oG6CVhS9dJR5ZHS5q23A,2019-02-23 01:42:12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-09-25 22:46:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2014-04-28 19:22:42,4,0.2263,,,,,,,,,,,,,,,,,,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2018-08-26 22:34:10,5,,,,,,,,,,,,0.6605,0.4588,,,,,,0.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,0.4404,,,,,,0.4404
XgehM3pBZWuXi45J2dqRJQ,2015-04-22 20:22:26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2019-06-02 20:39:19,3,,-0.2732,,-0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2014-09-11 17:29:53,5,,0.9156,0.9156,0.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2017-06-25 22:49:43,5,,,,,,,,,,,,,0.5194,0.6314333333333334,,,,,,0.5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2016-11-09 00:38:30,5,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,0.4588,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-03-24 02:39:41,5,,,,,,0.8316,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2016-09-04 18:51:31,1,,0.4215,0.4215,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2010-12-25 20:55:05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2019-01-02 18:49:59,5,,,,,,,0.8588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2012-10-01 03:30:23,5,,-0.5994,,,,,0.9081,,,,0.6249,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2010-06-21 03:07:36,3,,0.20215,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-05-10 19:24:39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u9oG6CVhS9dJR5ZHS5q23A,2017-09-06 20:25:50,5,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2015-08-04 04:40:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7717,,,,,,,,,,,,,,,,,,,,,,0.7717,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-06-24 22:38:30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2019-03-27 19:25:53,4,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2016-05-30 06:46:04,4,,0.5023666666666666,,0.6705,,,,,0.0521,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2017-07-28 20:21:37,5,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2017-06-22 19:08:21,5,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2015-06-16 00:57:28,5,0.7269,,,,,,0.4404,0.7269,,,,,,,,,,0.5719,,,0.3182,,,,,,,,,,,,,,,,,,,,,0.4404,,0.6597,,,,,,,,,,,,,,0.5719,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2014-11-11 20:39:22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2012-04-24 19:03:28,4,,0.577,0.6361,0.577,,,,-0.4588,,0.7184,0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2014-08-24 05:13:18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2016-07-02 05:57:34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2015-12-20 00:05:36,1,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-02-12 17:23:38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2018-06-24 15:37:10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612
Ss6f5v_t5Vddiaz4ZOxL0g,2013-02-09 04:24:51,5,,,,,,,,,0.5859,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1564,,,,,,,0.7351,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-05-04 18:36:51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2014-04-19 07:19:05,2,,,,,,,,,,,,,0.2023,0.2023,,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2014-07-25 17:31:34,4,-0.3818,,,,,,,,-0.3818,,,,,,,,,,,,,,,,,,-0.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2011-04-21 01:33:41,4,,0.4651666666666667,0.4651666666666667,0.4651666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2016-05-29 21:32:05,2,,,,,,,,,,,,,0.12755000000000002,0.12755000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-06-30 18:04:11,5,,,,,,,,0.4215,,,,,,0.4215,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2016-05-18 19:14:36,4,,,,,,0.4215,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2019-05-28 16:04:44,5,,0.31633333333333336,0.38875000000000004,0.38875000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2018-07-01 18:20:03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2016-03-24 20:28:12,5,,-0.2755,-0.2755,-0.2755,,,,,0.7499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2018-11-08 02:13:11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2019-02-25 04:12:45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442
UuRZpgZsHX7PyykHV3wbZg,2016-08-15 17:42:55,5,,0.6369,0.6369,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2012-08-10 19:07:57,5,,,,,0.5719,,,,,0.5719,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2018-10-25 04:37:49,4,,,,,,,,,,,,,,,,,,0.03564999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2018-02-19 19:19:00,5,,,,,,,,,,,,,,,,,,0.8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-02-19 05:49:24,1,,,,,,,,,,,,,,,,,,0.3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-05-17 03:01:01,5,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-06-03 05:26:51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,,,,,
XgehM3pBZWuXi45J2dqRJQ,2016-11-04 21:21:58,3,,,,,,,,,,-0.5106,,,,,,,,,,,,,-0.3803,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,0.765,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2016-03-29 22:05:43,5,,,,,,,0.5789,0.5719,,,,,,,,,,,,0.5719,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2018-03-18 17:35:46,5,,,,,,,0.5971500000000001,,0.5574,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5574,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2009-07-29 07:27:34,4,,0.3612,0.3612,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2019-04-15 16:13:11,5,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2013-09-27 21:13:31,2,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2019-07-03 09:32:31,4,,0.5859,0.5859,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-07-06 16:31:07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-03-08 02:43:44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2015-11-03 18:11:56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-09-30 01:05:53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2015-05-05 04:07:21,4,,,,,,,,,,,,,,-0.5106,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,-0.34,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-09-01 20:30:55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2016-08-23 20:19:51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u9oG6CVhS9dJR5ZHS5q23A,2019-04-12 23:50:00,5,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2010-04-03 02:10:26,5,0.34735,,,,0.6369,,,,0.4215,,,,,,,,,,,,,,,,,0.6369,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,0.4215
Ss6f5v_t5Vddiaz4ZOxL0g,2015-03-02 03:30:18,5,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,-0.4717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2012-11-27 17:33:03,5,,,,,,,-0.4019,,,,,,,,,,,-0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2012-04-27 17:25:48,3,,0.3658666666666666,0.3612,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3008,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2018-06-24 18:46:49,2,,,,,,,0.4588,0.4588,,,,,,,,,,,,-0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2010-09-18 21:10:28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215
UuRZpgZsHX7PyykHV3wbZg,2010-12-25 07:42:25,5,,0.5095,,0.5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182
Ss6f5v_t5Vddiaz4ZOxL0g,2018-12-07 19:26:29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2011-05-11 08:23:03,4,,0.6249,0.6249,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2017-07-13 19:40:48,5,,,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2015-03-12 22:57:17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2018-11-16 00:36:37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2010-11-21 09:13:43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2009-07-03 05:18:02,4,,,,,,,,,,0.37095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2016-06-16 05:45:52,5,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2018-01-31 15:00:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2017-06-03 14:11:45,5,0.5859,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-09-04 03:08:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-07-06 15:00:27,1,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2018-11-30 05:44:52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAIOtbsxdNmuhUKkQZFRlA,2011-06-21 16:38:25,5,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-07-06 21:33:36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-04-05 20:29:27,5,,0.46246666666666664,,,,,,,0.5423,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,0.5719,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2011-01-29 15:55:28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YrNtBUOUOYwmRZ_UVwH8iQ,2012-08-04 00:48:10,4,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2015-06-12 06:52:08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-07-07 05:45:56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2019-01-13 23:17:15,3,,0.503725,,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2019-07-17 03:20:31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-07-17 14:05:59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2019-04-22 01:45:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XgehM3pBZWuXi45J2dqRJQ,2019-07-02 17:33:53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9217,,,,,,,,,,,,,
0RxU5OglQyPVtLKC1LPgsA,2018-10-11 17:54:47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2019-07-08 17:40:56,2,,0.6249,0.6249,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UuRZpgZsHX7PyykHV3wbZg,2008-11-09 21:48:13,4,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ss6f5v_t5Vddiaz4ZOxL0g,2013-11-27 17:50:03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
